imdb_id,titleType,primaryTitle,runtimeMinutes,id,budget,original_language,popularity,revenue,release_month,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,weighted_rating,actor_present,directors_present,Variance
tt0424774,movie,The Adventures of Sharkboy and Lavagirl 3-D,93.0,14199,50000000,en,1.101354,69425966,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.617317194561874,0,0,19425966
tt0424993,movie,Employee of the Month,103.0,9794,12000000,en,0.911656,38368909,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.737516321307652,0,0,26368909
tt0425061,movie,Get Smart,110.0,11665,80000000,en,2.142679,230685453,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.483249771645746,1,0,150685453
tt0425112,movie,Hot Fuzz,121.0,4638,12000000,en,3.971208,80573774,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.741906957443652,1,0,68573774
tt0425123,movie,Just Like Heaven,95.0,9007,58000000,en,1.613325,102854431,9,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.636593852547856,1,0,44854431
tt0425210,movie,Lucky Number Slevin,110.0,186,27000000,en,2.870428,56308881,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.615833181669812,5,0,29308881
tt0425413,movie,Run Fatboy Run,100.0,7942,10000000,en,1.932637,33000000,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.532292445463427,0,0,23000000
tt0425430,movie,The Messengers,90.0,9966,16000000,en,1.652624,1109660,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.7010637201195475,0,0,-14890340
tt0425598,movie,Dave Chappelle's Block Party,103.0,292,3000000,en,0.46172,11718595,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.588383201772532,0,0,8718595
tt0425601,movie,Trailer Park Boys: The Movie,95.0,9958,5000000,en,0.099133,3833507,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.653692719836624,0,0,-1166493
tt0425637,movie,Red Cliff,288.0,12289,80341000,zh,2.972303,127814609,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06797084437246,0,0,47473609
tt0426592,movie,Superhero Movie,75.0,11918,35000000,en,1.921261,25871834,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.98701116704905,3,0,-9128166
tt0426931,movie,August Rush,114.0,5123,25000000,en,1.910798,66122026,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.312356522003926,2,0,41122026
tt0427152,movie,Dinner for Schmucks,114.0,38778,69000000,en,0.830255,86387857,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.963775380612255,0,0,17387857
tt0427229,movie,Failure to Launch,97.0,6877,50000000,en,1.26829,88715192,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.7410831929632336,0,0,38715192
tt0427309,movie,The Great Debaters,126.0,14047,15000000,en,2.296335,30226144,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1953111453128376,2,1,15226144
tt0427327,movie,Hairspray,117.0,2976,50000000,en,3.314905,90450008,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.646302018746079,2,0,40450008
tt0427392,movie,The Invasion,99.0,4858,80000000,en,1.620617,15071514,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.981898029075925,1,0,-64928486
tt0427470,movie,The Lookout,99.0,8270,16000000,en,1.279106,5367030,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.823340374954993,0,0,-10632970
tt0427944,movie,Thank You for Smoking,92.0,9388,6500000,en,1.890573,24793509,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.492391147198655,2,0,18293509
tt0427954,movie,The Protector,111.0,8982,6000000,th,1.499528,27165581,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82180044320091,0,0,21165581
tt0428803,movie,March of the Penguins,80.0,1667,8000000,fr,0.897663,127392239,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.193804054109099,1,0,119392239
tt0429277,movie,Zyzzyx Rd,90.0,41393,2000000,en,0.34523,30,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.184436839433839,0,0,-1999970
tt0429493,movie,The A-Team,117.0,34544,110000000,en,3.354828,177238796,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.671388643555934,1,0,67238796
tt0429589,movie,The Ant Bully,88.0,9906,50000000,en,2.169823,55181129,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.969830644383963,1,0,5181129
tt0429591,movie,Aquamarine,110.0,14191,12000000,en,2.079177,23006849,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.691809166620721,0,0,11006849
tt0430105,movie,Four Brothers,109.0,8292,45000000,en,1.929783,92374674,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.739228787838824,0,0,47374674
tt0430304,movie,Little Man,98.0,9072,64000000,en,1.11164,101595121,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.984932677414638,0,0,37595121
tt0430308,movie,Get Rich or Die Tryin',117.0,10060,40000000,en,1.611533,46442528,11,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.669958496741737,0,0,6442528
tt0430357,movie,Miami Vice,132.0,82,135000000,en,1.74601,163794509,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.044399971632781,3,0,28794509
tt0430431,movie,One Night with the King,123.0,15005,20000000,en,1.689092,13391174,10,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.248841361494085,1,0,-6608826
tt0430770,movie,The Women,114.0,13972,16000000,en,0.768521,50007546,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.626163090140071,0,0,34007546
tt0430912,movie,Basic Instinct 2,114.0,3093,70000000,en,3.289428,38629478,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.039447766703917,0,0,-31370522
tt0430922,movie,Role Models,99.0,15373,28000000,en,2.232822,92380927,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.760222220008805,0,0,64380927
tt0431021,movie,The Possession,92.0,77883,14000000,en,1.673744,85446075,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6.000570204509961,0,0,71446075
tt0431197,movie,The Kingdom,110.0,4349,70000000,en,3.046201,86658558,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.904193339201159,3,0,16658558
tt0431308,movie,P.S. I Love You,126.0,6023,30000000,en,2.442057,156835339,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.9391256745261956,0,0,126835339
tt0431461,movie,Waltzing Anna,108.0,55740,1000000,en,0.001225,11455,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2924947754052365,0,0,-988545
tt0432021,movie,Resident Evil: Extinction,94.0,7737,45000000,en,0.800706,148412065,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.2096125233032,0,0,103412065
tt0432047,movie,Sarkar,124.0,20968,1900000,hi,0.375119,5900000,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.894037374845747,0,0,4000000
tt0432283,movie,Fantastic Mr. Fox,87.0,10315,40000000,en,3.375094,46471023,10,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.768012161740049,5,0,6471023
tt0432289,movie,First Snow,101.0,16083,8000000,en,0.607259,382267,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.272821618890637,0,0,-7617733
tt0432291,movie,The Fog,100.0,791,18000000,en,1.07376,46201432,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.613616165231896,0,0,28201432
tt0432348,movie,Saw II,93.0,215,4000000,en,3.231028,152925093,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.577850836508711,0,0,148925093
tt0433035,movie,Real Steel,127.0,39254,110000000,en,3.745213,299268508,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.958959987658806,1,0,189268508
tt0433350,movie,Boy Culture,88.0,15728,500000,en,0.327755,220151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.414013093179957,0,0,-279849
tt0433362,movie,Daybreakers,98.0,19901,20000000,en,2.158532,51416464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.386873564980558,3,0,31416464
tt0433383,movie,"Good Night, and Good Luck.",93.0,3291,7000000,en,1.883902,54600000,9,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2140921582651245,1,1,47600000
tt0433386,movie,The Grudge 2,102.0,1975,20000000,en,1.938515,39143839,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.4461900040821565,0,0,19143839
tt0433387,movie,Harsh Times,116.0,7873,2000000,en,1.025756,5967038,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.760801549500108,1,0,3967038
tt0433398,movie,Journey from the Fall,135.0,25784,1300000,vi,0.0099,639000,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.340699717975504,0,0,-661000
tt0433416,movie,The Namesake,122.0,16727,12000000,en,0.593071,20138836,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.909661046133756,0,0,8138836
tt0433442,movie,The Return,85.0,10093,15000000,en,0.356096,11992014,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5.699172614207381,1,0,-3007986
tt0434215,movie,Flicka,95.0,14012,15000000,en,1.528851,21000000,10,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2448869122216255,0,0,6000000
tt0434409,movie,V for Vendetta,132.0,752,54000000,en,7.332616,132511035,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.06783572243282,2,0,78511035
tt0434424,movie,Undiscovered,97.0,17926,9000000,en,1.492266,1046166,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.049968595516604,0,0,-7953834
tt0435528,movie,Whisper,94.0,14397,12000000,en,2.08281,5285197,11,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.107183577958246,0,0,-6714803
tt0435623,movie,Conversations with Other Women,84.0,15624,450000,en,0.549039,973525,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.572954778690281,1,0,523525
tt0435651,movie,The Giver,97.0,227156,25000000,en,2.830695,66980456,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.471461983112383,1,0,41980456
tt0435670,movie,The Invisible,102.0,9785,30000000,en,1.108153,26810113,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.236779981172496,0,0,-3189887
tt0435680,movie,Kidulthood,89.0,13185,994000,en,1.061448,165000,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.545815215031158,0,0,-829000
tt0435705,movie,Next,96.0,1738,70000000,en,2.806244,18211013,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.211578773675025,1,0,-51788987
tt0435761,movie,Toy Story 3,103.0,10193,200000000,en,7.050028,1066969703,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15426074589158,3,0,866969703
tt0436331,movie,Friends with Money,88.0,8998,6500000,en,1.087725,13368437,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.001166948261451,0,0,6868437
tt0436339,movie,G-Force,88.0,19585,150000000,en,1.937384,292817841,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.464569376849554,2,0,142817841
tt0436613,movie,Murderball,88.0,14278,300000,en,0.009159,1750211,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.776491388555071,0,0,1450211
tt0436697,movie,The Queen,103.0,1165,15000000,en,2.689635,123384128,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.146407158023299,1,0,108384128
tt0437447,movie,Riding Alone for Thousands of Miles,107.0,14226,7500000,zh,0.334752,3752325,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5097408803009,0,0,-3747675
tt0437800,movie,Akeelah and the Bee,112.0,13751,8000000,en,0.494072,18948425,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84965063517096,1,0,10948425
tt0437954,movie,Virgin Territory,97.0,14324,38000000,en,1.121399,5410749,12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.873881521160951,1,0,-32589251
tt0438097,movie,Ice Age: The Meltdown,91.0,950,80000000,en,4.41089,660940780,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.766015473447544,0,0,580940780
tt0438488,movie,Terminator Salvation,115.0,534,200000000,en,7.889062,371353001,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.489583054155831,2,0,171353001
tt0439182,movie,Four Eyed Monsters,85.0,46336,250000,en,0.026458,245000,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.302517687909313,0,0,-5000
tt0439289,movie,Running with Scissors,116.0,7510,12000000,en,0.354992,6754898,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.194884335762525,3,0,-5245102
tt0439630,movie,Initial D,107.0,16411,1549000,cn,0.705607,7096000,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.331615886688125,0,0,5547000
tt0439662,movie,Fanaa,168.0,8453,5300000,hi,0.72602,22175908,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.859371730390059,0,0,16875908
tt0440963,movie,The Bourne Ultimatum,115.0,2503,70000000,en,4.254787,442824138,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7.947763410203928,3,0,372824138
tt0441007,movie,Gracie,95.0,15568,9000000,en,0.567404,2955039,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.28477032030436,0,0,-6044961
tt0441048,movie,Dhoom 2,152.0,14194,11000000,en,0.585816,46396427,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.470906422271545,0,0,35396427
tt0441773,movie,Kung Fu Panda,92.0,9502,130000000,en,4.728396,631744560,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.545068239111499,3,0,501744560
tt0441796,movie,Stay Alive,85.0,10069,9000000,en,0.56245,27105095,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.559897553983619,0,0,18105095
tt0441909,movie,Volver,121.0,219,12899867,es,2.612328,85582407,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.383964805062164,0,0,72682540
tt0442781,movie,Varalaaru,166.0,69407,500000,en,0.001641,500000,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42512313463557,0,0,0
tt0442933,movie,Beowulf,115.0,2310,70000000,en,3.446492,195735876,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.210907612620834,2,0,125735876
tt0443272,movie,Lincoln,150.0,72976,65000000,en,3.84321,275293450,11,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.228332357211394,1,0,210293450
tt0443274,movie,Vantage Point,90.0,7461,40000000,en,3.192042,151161491,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5651254689754195,3,0,111161491
tt0443295,movie,"Yours, Mine & Ours",88.0,13499,45000000,en,1.625036,72028752,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.83179408536761,1,0,27028752
tt0443431,movie,Another Gay Movie,92.0,12795,500000,en,1.032817,745327,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8950041667025115,0,0,245327
tt0443453,movie,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,84.0,496,18000000,en,3.504931,261572744,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2525517150144605,0,0,243572744
tt0443489,movie,Dreamgirls,130.0,1125,70000000,en,0.929797,154937680,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.457759329958915,3,0,84937680
tt0443536,movie,Hoodwinked,80.0,10982,15000000,en,2.329804,51053787,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.375922427524032,0,0,36053787
tt0443543,movie,The Illusionist,110.0,1491,40000000,en,3.621435,86915017,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.533529099179402,1,0,46915017
tt0443632,movie,The Sentinel,108.0,5820,60000000,en,1.619732,77920346,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.157993806066741,2,0,17920346
tt0443649,movie,"10,000 BC",109.0,7840,105000000,en,3.353466,266000000,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.259636461760072,1,0,161000000
tt0443680,movie,The Assassination of Jesse James by the Coward Robert Ford,160.0,4512,30000000,en,3.651064,14711793,9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3796120341004965,2,0,-15288207
tt0443701,movie,The X Files: I Want to Believe,104.0,8836,30000000,en,2.367611,68369434,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.9720361411660186,0,0,38369434
tt0443706,movie,Zodiac,157.0,1949,65000000,en,4.833237,84785914,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.647984466372653,4,0,19785914
tt0444182,movie,Days of Glory,123.0,2016,14500000,fr,0.965867,22963701,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.597797782841752,0,0,8463701
tt0444653,movie,Keeping Mum,99.0,9687,169000,en,1.043268,18564702,12,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.618359532792862,0,0,18395702
tt0444682,movie,The Reaping,99.0,1683,40000000,en,1.89075,62771059,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.821269305573509,0,0,22771059
tt0445946,movie,The Contract,96.0,1441,25000000,en,1.158971,5549200,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.913332049980471,2,0,-19450800
tt0446013,movie,Pathfinder,99.0,1534,45000000,en,1.818458,30822861,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.679818388891267,0,0,-14177139
tt0446029,movie,Scott Pilgrim vs. the World,112.0,22538,60000000,en,4.42762,47664559,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4448851166989405,0,0,-12335441
tt0446046,movie,Take the Lead,118.0,12763,30000000,en,2.001759,34742066,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.470193008849977,1,0,4742066
tt0448011,movie,Knowing,121.0,13811,50000000,en,2.452787,155446362,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.2081423640365765,1,0,105446362
tt0448124,movie,Snow Cake,112.0,313,12000000,en,1.212835,1381665,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.729842977142441,0,0,-10618335
tt0448134,movie,Sunshine,107.0,1272,50000000,en,4.146106,32017803,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.132822590062537,0,0,-17982197
tt0448157,movie,Hancock,92.0,8960,150000000,en,5.188365,624029371,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.396045138813445,1,0,474029371
tt0449010,movie,Eragon,104.0,2486,100000000,en,1.677755,249288105,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26395027586213,2,0,149288105
tt0449059,movie,Little Miss Sunshine,101.0,773,8000000,en,2.77169,100523181,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.738540789850144,0,0,92523181
tt0449086,movie,Dominion,117.0,12700,30000000,en,1.156242,251495,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.9004081237150166,0,0,-29748505
tt0449088,movie,Pirates of the Caribbean: At World's End,169.0,285,300000000,en,11.025689,961000000,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.075520637002779,3,0,661000000
tt0449089,movie,RV,99.0,9530,50000000,en,2.64646,87528173,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.701835800169217,1,0,37528173
tt0449467,movie,Babel,143.0,1164,25000000,en,2.824886,135330182,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.331785126669758,1,0,110330182
tt0449487,movie,Passengers,93.0,13944,25000000,en,1.082987,2000000,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.041398018857949,1,0,-23000000
tt0449994,movie,Jodhaa Akbar,213.0,14073,8376800,hi,0.505117,13000000,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.102809660578761,0,0,4623200
tt0449999,movie,Kabhi Alvida Naa Kehna,193.0,14395,7400000,hi,0.408623,17000000,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.201935178964559,0,0,9600000
tt0450232,movie,16 Blocks,102.0,2207,55000000,en,2.815345,65664721,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5606496832346535,2,0,10664721
tt0450259,movie,Blood Diamond,143.0,1372,100000000,en,4.111459,170877916,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.938813801970537,1,0,70877916
tt0450278,movie,Hostel,94.0,1690,4800000,en,2.687936,80578934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.940553526661268,0,0,75778934
tt0450314,movie,Punisher: War Zone,103.0,13056,20500000,en,3.014744,10089373,12,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.996979331166461,0,0,-10410627
tt0450340,movie,Unknown,85.0,9828,3700000,en,1.545256,3338228,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.421868308007859,1,0,-361772
tt0450345,movie,The Wicker Man,102.0,9708,40000000,en,2.692802,38755073,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4.2937782051071895,3,0,-1244927
tt0450385,movie,1408,104.0,3021,25000000,en,1.996615,94679598,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.765521111411526,1,0,69679598
tt0450405,movie,Cirque du Freak: The Vampire's Assistant,119.0,24418,40000000,en,2.468908,28169671,10,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.954115153158686,1,0,-11830329
tt0451038,movie,The Derby Stallion,99.0,19183,750000,en,0.330076,4000000,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.260362164414266,0,0,3250000
